"Start","Finish","Distance (mi)","Steps (count)"
"28-Nov-2018 00:00","29-Nov-2018 00:00","2.26236280124143","5777"
"29-Nov-2018 00:00","30-Nov-2018 00:00","1.47504841564912","3816"
"30-Nov-2018 00:00","01-Dec-2018 00:00","3.52602594255466","9287"
"01-Dec-2018 00:00","02-Dec-2018 00:00","2.74735807508094","6378"
"02-Dec-2018 00:00","03-Dec-2018 00:00","3.29024314440117","6221"
"03-Dec-2018 00:00","04-Dec-2018 00:00","2.53930396750473","6483"
"04-Dec-2018 00:00","05-Dec-2018 00:00","2.20159894100902","5730"
"05-Dec-2018 00:00","06-Dec-2018 00:00","3.26342966843717","8652"
"06-Dec-2018 00:00","07-Dec-2018 00:00","2.42898970015724","6316"
"07-Dec-2018 00:00","08-Dec-2018 00:00","2.17839069832789","5354"
"08-Dec-2018 00:00","09-Dec-2018 00:00","1.48253574127469","4006"
"09-Dec-2018 00:00","10-Dec-2018 00:00","1.07410224290571","2853"
"10-Dec-2018 00:00","11-Dec-2018 00:00","0.647369362921175","1581"
"11-Dec-2018 00:00","12-Dec-2018 00:00","3.92372179212892","9880"
"12-Dec-2018 00:00","13-Dec-2018 00:00","3.60130456624294","8984"
"13-Dec-2018 00:00","14-Dec-2018 00:00","1.69776404208902","4481"
"14-Dec-2018 00:00","15-Dec-2018 00:00","5.24209693701089","13081"
"15-Dec-2018 00:00","16-Dec-2018 00:00","3.37883912549288","8034"
"16-Dec-2018 00:00","17-Dec-2018 00:00","1.48749364281743","3764"
"17-Dec-2018 00:00","18-Dec-2018 00:00","2.85060908886749","7239"
"18-Dec-2018 00:00","19-Dec-2018 00:00","2.63300973474903","7247"
"19-Dec-2018 00:00","20-Dec-2018 00:00","3.3574388341355","8539"
"20-Dec-2018 00:00","21-Dec-2018 00:00","3.25919132268131","8567"
"21-Dec-2018 00:00","22-Dec-2018 00:00","2.95967186087621","7000"
"22-Dec-2018 00:00","23-Dec-2018 00:00","1.68592011172767","4512.82201806572"
"23-Dec-2018 00:00","24-Dec-2018 00:00","1.30173114593582","3245.17798193428"
"24-Dec-2018 00:00","25-Dec-2018 00:00","2.74788783827067","7299"
"25-Dec-2018 00:00","26-Dec-2018 00:00","1.10189617633216","2944"
"26-Dec-2018 00:00","27-Dec-2018 00:00","2.45973179085966","6373"
"27-Dec-2018 00:00","28-Dec-2018 00:00","2.03311744020204","5351"
"28-Dec-2018 00:00","29-Dec-2018 00:00","2.32355835429925","5986"
"29-Dec-2018 00:00","30-Dec-2018 00:00","3.79611706776301","9473"
"30-Dec-2018 00:00","31-Dec-2018 00:00","0.752331384714293","2109"
"31-Dec-2018 00:00","01-Jan-2019 00:00","1.65988880473044","4457"
"01-Jan-2019 00:00","02-Jan-2019 00:00","2.46665324319499","6675"
"02-Jan-2019 00:00","03-Jan-2019 00:00","4.37500539181539","10130"
"03-Jan-2019 00:00","04-Jan-2019 00:00","1.77116862032314","4632"
"04-Jan-2019 00:00","05-Jan-2019 00:00","1.63031023821116","4333"
"05-Jan-2019 00:00","06-Jan-2019 00:00","1.40714477451788","3605"
"06-Jan-2019 00:00","07-Jan-2019 00:00","2.53648691641661","6616"
"07-Jan-2019 00:00","08-Jan-2019 00:00","4.32552423195288","10443"
"08-Jan-2019 00:00","09-Jan-2019 00:00","3.1944879404324","8132"
"09-Jan-2019 00:00","10-Jan-2019 00:00","3.89772705751577","9836"
"10-Jan-2019 00:00","11-Jan-2019 00:00","3.7949419116309","10009"
"11-Jan-2019 00:00","12-Jan-2019 00:00","2.58052927001854","6513"
"12-Jan-2019 00:00","13-Jan-2019 00:00","2.45551976472264","6597"
"13-Jan-2019 00:00","14-Jan-2019 00:00","0.57548292969243","1526"
"14-Jan-2019 00:00","15-Jan-2019 00:00","1.24036895347058","3132"
"15-Jan-2019 00:00","16-Jan-2019 00:00","1.22682906824097","3370"
"16-Jan-2019 00:00","17-Jan-2019 00:00","2.99666199395988","7823"
"17-Jan-2019 00:00","18-Jan-2019 00:00","1.74062226597096","4215"
"18-Jan-2019 00:00","19-Jan-2019 00:00","1.94245748454455","5176"
"19-Jan-2019 00:00","20-Jan-2019 00:00","4.45376389629439","11228"
"20-Jan-2019 00:00","21-Jan-2019 00:00","2.63586828165813","5760"
"21-Jan-2019 00:00","22-Jan-2019 00:00","3.18938794748424","7785"
"22-Jan-2019 00:00","23-Jan-2019 00:00","3.37644354926487","8333"
"23-Jan-2019 00:00","24-Jan-2019 00:00","3.68431765363731","8789"
"24-Jan-2019 00:00","25-Jan-2019 00:00","1.35238398391926","3699"
"25-Jan-2019 00:00","26-Jan-2019 00:00","2.49997514515785","6445"
"26-Jan-2019 00:00","27-Jan-2019 00:00","1.47223669384536","3508"
"27-Jan-2019 00:00","28-Jan-2019 00:00","3.83883896036424","10050"
"28-Jan-2019 00:00","29-Jan-2019 00:00","1.37510066213676","3799"
"29-Jan-2019 00:00","30-Jan-2019 00:00","1.88015019354114","4791"
"30-Jan-2019 00:00","31-Jan-2019 00:00","2.4511811002022","6233"
"31-Jan-2019 00:00","01-Feb-2019 00:00","2.09358288542662","5060"
"01-Feb-2019 00:00","02-Feb-2019 00:00","2.42853666987853","6167"
"02-Feb-2019 00:00","03-Feb-2019 00:00","1.9650505258985","4968"
"03-Feb-2019 00:00","04-Feb-2019 00:00","1.99252759326162","4968.61722319154"
"04-Feb-2019 00:00","05-Feb-2019 00:00","1.27817428292738","3169.38277680846"
"05-Feb-2019 00:00","06-Feb-2019 00:00","3.92105506442016","10078.2433444184"
"06-Feb-2019 00:00","07-Feb-2019 00:00","1.75859310216254","4624.75665558164"
"07-Feb-2019 00:00","08-Feb-2019 00:00","1.65765057066946","4208"
"08-Feb-2019 00:00","09-Feb-2019 00:00","4.14343464143511","11050"
"09-Feb-2019 00:00","10-Feb-2019 00:00","2.75777903446593","7442"
"10-Feb-2019 00:00","11-Feb-2019 00:00","1.55016924265001","3659"
"11-Feb-2019 00:00","12-Feb-2019 00:00","2.20289687233204","5637"
"12-Feb-2019 00:00","13-Feb-2019 00:00","1.28459794798123","3477"
"13-Feb-2019 00:00","14-Feb-2019 00:00","4.66584961207417","12038"
"14-Feb-2019 00:00","15-Feb-2019 00:00","2.40532742921935","6332"
"15-Feb-2019 00:00","16-Feb-2019 00:00","2.66873925219275","7038"
"16-Feb-2019 00:00","17-Feb-2019 00:00","2.9516972571886","7050"
"17-Feb-2019 00:00","18-Feb-2019 00:00","2.6047818241545","6019"
"18-Feb-2019 00:00","19-Feb-2019 00:00","1.52051394854329","3636"
"19-Feb-2019 00:00","20-Feb-2019 00:00","1.50276758729281","3317"
"20-Feb-2019 00:00","21-Feb-2019 00:00","4.80069336598405","11868"
"21-Feb-2019 00:00","22-Feb-2019 00:00","2.98430989437938","7177"
"22-Feb-2019 00:00","23-Feb-2019 00:00","4.11022067593774","11282"
"23-Feb-2019 00:00","24-Feb-2019 00:00","2.46219647866081","5234"
"24-Feb-2019 00:00","25-Feb-2019 00:00","2.04671341385287","4910"
"25-Feb-2019 00:00","26-Feb-2019 00:00","3.01457524465353","7754"
"26-Feb-2019 00:00","27-Feb-2019 00:00","1.94919172035541","4806"
"27-Feb-2019 00:00","28-Feb-2019 00:00","3.64206161020532","9606"
"28-Feb-2019 00:00","01-Mar-2019 00:00","3.27857968624101","8184"
"01-Mar-2019 00:00","02-Mar-2019 00:00","1.00225309194564","2689"
"02-Mar-2019 00:00","03-Mar-2019 00:00","2.65874307393392","6978"
"03-Mar-2019 00:00","04-Mar-2019 00:00","3.00940631710746","7252"
"04-Mar-2019 00:00","05-Mar-2019 00:00","4.56835351981656","12059.1057374946"
"05-Mar-2019 00:00","06-Mar-2019 00:00","4.7173726032367","12376.8942625054"
"06-Mar-2019 00:00","07-Mar-2019 00:00","5.09256566651523","11295"
"07-Mar-2019 00:00","08-Mar-2019 00:00","3.19069218729299","7874"
"08-Mar-2019 00:00","09-Mar-2019 00:00","5.43396507516545","11676"
"09-Mar-2019 00:00","10-Mar-2019 00:00","2.95248645133203","7934"
"10-Mar-2019 00:00","11-Mar-2019 00:00","0.665053587053094","1667"
"11-Mar-2019 00:00","12-Mar-2019 00:00","1.39661169209336","3591"
"12-Mar-2019 00:00","13-Mar-2019 00:00","4.51293866436156","9842"
"13-Mar-2019 00:00","14-Mar-2019 00:00","0.697045571567356","1809"
"14-Mar-2019 00:00","15-Mar-2019 00:00","0.391525988229091","988"
"15-Mar-2019 00:00","16-Mar-2019 00:00","1.35029552415022","3437"
"16-Mar-2019 00:00","17-Mar-2019 00:00","1.93358908970915","5005"
"17-Mar-2019 00:00","18-Mar-2019 00:00","0.140342897478933","329"
"18-Mar-2019 00:00","19-Mar-2019 00:00","2.49320841289731","6811"
"19-Mar-2019 00:00","20-Mar-2019 00:00","2.21144282358577","6064"
"20-Mar-2019 00:00","21-Mar-2019 00:00","2.07105136819585","5066"
"21-Mar-2019 00:00","22-Mar-2019 00:00","2.47930351428222","5935"
"22-Mar-2019 00:00","23-Mar-2019 00:00","3.40582407121303","8816"
"23-Mar-2019 00:00","24-Mar-2019 00:00","5.18285378662633","13851"
"24-Mar-2019 00:00","25-Mar-2019 00:00","2.05278593839699","4986"
"25-Mar-2019 00:00","26-Mar-2019 00:00","2.69864615646852","6405"
"26-Mar-2019 00:00","27-Mar-2019 00:00","2.99303891556674","7220"
"27-Mar-2019 00:00","28-Mar-2019 00:00","4.06486209909967","9658"
"28-Mar-2019 00:00","29-Mar-2019 00:00","2.86650733865689","7457"
"29-Mar-2019 00:00","30-Mar-2019 00:00","2.18833263742207","5170"
"30-Mar-2019 00:00","31-Mar-2019 00:00","5.74281046955559","12769"
"31-Mar-2019 00:00","01-Apr-2019 00:00","3.14618827543997","7564"
"01-Apr-2019 00:00","02-Apr-2019 00:00","3.23778140732978","8302"
"02-Apr-2019 00:00","03-Apr-2019 00:00","2.88956308522437","5492"
"03-Apr-2019 00:00","04-Apr-2019 00:00","3.68038321063752","8844"
"04-Apr-2019 00:00","05-Apr-2019 00:00","1.1754578936082","3076"
"05-Apr-2019 00:00","06-Apr-2019 00:00","3.21548692817669","8614"
"06-Apr-2019 00:00","07-Apr-2019 00:00","2.49982154278254","6376"
"07-Apr-2019 00:00","08-Apr-2019 00:00","1.01510271066967","2603"
"08-Apr-2019 00:00","09-Apr-2019 00:00","2.22543471130214","5424"
"09-Apr-2019 00:00","10-Apr-2019 00:00","2.01882257614974","4933"
"10-Apr-2019 00:00","11-Apr-2019 00:00","3.50534318565335","8381.20543390049"
"11-Apr-2019 00:00","12-Apr-2019 00:00","5.06449021602258","12773.7945660995"
"12-Apr-2019 00:00","13-Apr-2019 00:00","3.3986360011669","8118"
"13-Apr-2019 00:00","14-Apr-2019 00:00","2.41854811837708","6159"
"14-Apr-2019 00:00","15-Apr-2019 00:00","1.00173735386052","2600"
"15-Apr-2019 00:00","16-Apr-2019 00:00","2.57303535440935","6775"
"16-Apr-2019 00:00","17-Apr-2019 00:00","2.77146284806455","6991"
"17-Apr-2019 00:00","18-Apr-2019 00:00","3.47294922653995","8599"
"18-Apr-2019 00:00","19-Apr-2019 00:00","2.09807997977934","5109"
"19-Apr-2019 00:00","20-Apr-2019 00:00","2.90971904863501","6839"
"20-Apr-2019 00:00","21-Apr-2019 00:00","5.10792018120179","13510"
"21-Apr-2019 00:00","22-Apr-2019 00:00","2.69304458687393","6888"
"22-Apr-2019 00:00","23-Apr-2019 00:00","2.60684112187125","6004"
"23-Apr-2019 00:00","24-Apr-2019 00:00","1.87431649169717","4028"
"24-Apr-2019 00:00","25-Apr-2019 00:00","3.0436358573044","6798"
"25-Apr-2019 00:00","26-Apr-2019 00:00","2.55078573151818","6358"
"26-Apr-2019 00:00","27-Apr-2019 00:00","2.05370860441189","5267"
"27-Apr-2019 00:00","28-Apr-2019 00:00","2.97329178694044","7739"
"28-Apr-2019 00:00","29-Apr-2019 00:00","1.99591883402595","5202"
"29-Apr-2019 00:00","30-Apr-2019 00:00","2.44297676569234","5625"
"30-Apr-2019 00:00","01-May-2019 00:00","1.99105146627763","5100"
"01-May-2019 00:00","02-May-2019 00:00","4.02144414998639","11045"
"02-May-2019 00:00","03-May-2019 00:00","3.13228456461238","8721"
"03-May-2019 00:00","04-May-2019 00:00","4.74817909543315","12943"
"04-May-2019 00:00","05-May-2019 00:00","5.74609364976922","16002"
"05-May-2019 00:00","06-May-2019 00:00","2.31065379300492","5640"
"06-May-2019 00:00","07-May-2019 00:00","2.17298476896616","5132"
"07-May-2019 00:00","08-May-2019 00:00","2.18117444126694","4999"
"08-May-2019 00:00","09-May-2019 00:00","1.48626845969466","3736"
"09-May-2019 00:00","10-May-2019 00:00","2.15210669689912","5104"
"10-May-2019 00:00","11-May-2019 00:00","2.88709131218793","7170"
"11-May-2019 00:00","12-May-2019 00:00","3.39277199623326","9266.34183515238"
"12-May-2019 00:00","13-May-2019 00:00","5.39732153531479","12432.6581648476"
"13-May-2019 00:00","14-May-2019 00:00","1.48693504932691","3900"
"14-May-2019 00:00","15-May-2019 00:00","3.86580213697794","9007"
"15-May-2019 00:00","16-May-2019 00:00","2.91192799035723","6439.12849833903"
"16-May-2019 00:00","17-May-2019 00:00","3.29951225646645","7765.87150166097"
"17-May-2019 00:00","18-May-2019 00:00","4.35640255444714","11002"
"18-May-2019 00:00","19-May-2019 00:00","2.93303979761049","6766"
"19-May-2019 00:00","20-May-2019 00:00","3.73637604334289","9033"
"20-May-2019 00:00","21-May-2019 00:00","1.30674204405139","3514"
"21-May-2019 00:00","22-May-2019 00:00","2.46174761145062","6273"
"22-May-2019 00:00","23-May-2019 00:00","3.42852059455558","7938"
"23-May-2019 00:00","24-May-2019 00:00","4.7592599257297","11993"
"24-May-2019 00:00","25-May-2019 00:00","3.95750287707256","9602"
"25-May-2019 00:00","26-May-2019 00:00","4.45570543182278","10171"
"26-May-2019 00:00","27-May-2019 00:00","5.74597752120594","15171"
"27-May-2019 00:00","28-May-2019 00:00","2.32382634080703","5385"
"28-May-2019 00:00","29-May-2019 00:00","3.38453631282866","8476"
"29-May-2019 00:00","30-May-2019 00:00","5.3690842078041","13121"
"30-May-2019 00:00","31-May-2019 00:00","4.49217210415187","9302"
"31-May-2019 00:00","01-Jun-2019 00:00","3.08707097302087","7762"
"01-Jun-2019 00:00","02-Jun-2019 00:00","4.53029809166513","9571"
"02-Jun-2019 00:00","03-Jun-2019 00:00","1.14753757007613","2923"
"03-Jun-2019 00:00","04-Jun-2019 00:00","0.74871681528608","1755"
"04-Jun-2019 00:00","05-Jun-2019 00:00","2.30958801002353","5151"
"05-Jun-2019 00:00","06-Jun-2019 00:00","2.00177980305941","4084"
"06-Jun-2019 00:00","07-Jun-2019 00:00","2.04903881543957","4666"
"07-Jun-2019 00:00","08-Jun-2019 00:00","5.03992696826386","12055"
"08-Jun-2019 00:00","09-Jun-2019 00:00","3.44428568824664","7655"
"09-Jun-2019 00:00","10-Jun-2019 00:00","0.599935623419278","1430"
"10-Jun-2019 00:00","11-Jun-2019 00:00","2.63263485448318","5791"
"11-Jun-2019 00:00","12-Jun-2019 00:00","1.57961877635245","3546"
"12-Jun-2019 00:00","13-Jun-2019 00:00","3.17751093866965","7521"
"13-Jun-2019 00:00","14-Jun-2019 00:00","2.45530950695089","5942"
"14-Jun-2019 00:00","15-Jun-2019 00:00","3.23895546011135","6864"
"15-Jun-2019 00:00","16-Jun-2019 00:00","1.89725298192385","4860"
"16-Jun-2019 00:00","17-Jun-2019 00:00","3.10183719902698","6780"
"17-Jun-2019 00:00","18-Jun-2019 00:00","1.62818514873868","3900"
"18-Jun-2019 00:00","19-Jun-2019 00:00","2.68618766404865","5821"
"19-Jun-2019 00:00","20-Jun-2019 00:00","5.7052826110919","12360"
"20-Jun-2019 00:00","21-Jun-2019 00:00","2.32886815995905","5803"
"21-Jun-2019 00:00","22-Jun-2019 00:00","2.06399994572827","4546"
"22-Jun-2019 00:00","23-Jun-2019 00:00","4.71654747576683","12236.2664023932"
"23-Jun-2019 00:00","24-Jun-2019 00:00","5.11352325173297","10129.7335976068"
"24-Jun-2019 00:00","25-Jun-2019 00:00","0.577533527415353","1338"
"25-Jun-2019 00:00","26-Jun-2019 00:00","1.04407434095712","2473"
"26-Jun-2019 00:00","27-Jun-2019 00:00","2.36254251188525","5159"
"27-Jun-2019 00:00","28-Jun-2019 00:00","1.40509424959128","3046"
"28-Jun-2019 00:00","29-Jun-2019 00:00","3.46487196032578","7685"
"29-Jun-2019 00:00","30-Jun-2019 00:00","2.34331157557102","4844"
"30-Jun-2019 00:00","01-Jul-2019 00:00","3.86195990886947","9058"
"01-Jul-2019 00:00","02-Jul-2019 00:00","2.07387076275328","4657"
"02-Jul-2019 00:00","03-Jul-2019 00:00","3.46571819841108","8438"
"03-Jul-2019 00:00","04-Jul-2019 00:00","2.34430302036835","5749"
"04-Jul-2019 00:00","05-Jul-2019 00:00","1.94052269722437","4583"
"05-Jul-2019 00:00","06-Jul-2019 00:00","3.70500062614624","8104"
"06-Jul-2019 00:00","07-Jul-2019 00:00","1.57949450212198","3977"
"07-Jul-2019 00:00","08-Jul-2019 00:00","1.96033998092739","4884"
"08-Jul-2019 00:00","09-Jul-2019 00:00","1.39503419030537","3322"
"09-Jul-2019 00:00","10-Jul-2019 00:00","3.01299707916321","6586"
"10-Jul-2019 00:00","11-Jul-2019 00:00","2.01383413025548","4128"
"11-Jul-2019 00:00","12-Jul-2019 00:00","2.09609008390996","5036"
"12-Jul-2019 00:00","13-Jul-2019 00:00","4.64660007698312","11773"
"13-Jul-2019 00:00","14-Jul-2019 00:00","2.45644170291914","5785"
"14-Jul-2019 00:00","15-Jul-2019 00:00","3.06612354672862","6230"
"15-Jul-2019 00:00","16-Jul-2019 00:00","0.450407463524878","1129"
"16-Jul-2019 00:00","17-Jul-2019 00:00","0.716876619418362","1618"
"17-Jul-2019 00:00","18-Jul-2019 00:00","1.59076786258456","3789"
"18-Jul-2019 00:00","19-Jul-2019 00:00","3.14467881897782","6498"
"19-Jul-2019 00:00","20-Jul-2019 00:00","3.52690330615514","7952"
"20-Jul-2019 00:00","21-Jul-2019 00:00","4.08808806442593","9089"
"21-Jul-2019 00:00","22-Jul-2019 00:00","1.43993453869789","3358"
"22-Jul-2019 00:00","23-Jul-2019 00:00","2.68179352980412","6032"
"23-Jul-2019 00:00","24-Jul-2019 00:00","1.65574296110717","3922"
"24-Jul-2019 00:00","25-Jul-2019 00:00","3.49454731781851","7608"
"25-Jul-2019 00:00","26-Jul-2019 00:00","1.87936392528719","4155"
"26-Jul-2019 00:00","27-Jul-2019 00:00","3.39111470054562","7731"
"27-Jul-2019 00:00","28-Jul-2019 00:00","0.955469530825006","2292"
"28-Jul-2019 00:00","29-Jul-2019 00:00","1.50261845820404","3136"
"29-Jul-2019 00:00","30-Jul-2019 00:00","1.62075976298413","3687"
"30-Jul-2019 00:00","31-Jul-2019 00:00","2.90234211199685","6316"
"31-Jul-2019 00:00","01-Aug-2019 00:00","2.16095502266755","4845"
"01-Aug-2019 00:00","02-Aug-2019 00:00","3.92394043784225","8745"
"02-Aug-2019 00:00","03-Aug-2019 00:00","2.93570700387766","7175"
"03-Aug-2019 00:00","04-Aug-2019 00:00","2.43594284379241","6149"
"04-Aug-2019 00:00","05-Aug-2019 00:00","2.47599722135931","5429"
"05-Aug-2019 00:00","06-Aug-2019 00:00","4.19553143889615","9070"
"06-Aug-2019 00:00","07-Aug-2019 00:00","3.72011715905061","8242"
"07-Aug-2019 00:00","08-Aug-2019 00:00","1.66043894921008","3964"
"08-Aug-2019 00:00","09-Aug-2019 00:00","1.86508708459936","4001.57811085406"
"09-Aug-2019 00:00","10-Aug-2019 00:00","3.67420700513875","8374.42188914594"
"10-Aug-2019 00:00","11-Aug-2019 00:00","4.54784451834228","10609"
"11-Aug-2019 00:00","12-Aug-2019 00:00","0.990751511174662","2088"
"12-Aug-2019 00:00","13-Aug-2019 00:00","3.65650468634113","7952"
"13-Aug-2019 00:00","14-Aug-2019 00:00","1.36365484317578","3081"
"14-Aug-2019 00:00","15-Aug-2019 00:00","3.11961271176265","6906"
"15-Aug-2019 00:00","16-Aug-2019 00:00","1.1162063548872","2909"
"16-Aug-2019 00:00","17-Aug-2019 00:00","3.15675662292535","8019"
"17-Aug-2019 00:00","18-Aug-2019 00:00","2.24315000397627","5706"
"18-Aug-2019 00:00","19-Aug-2019 00:00","2.13217310904277","4623"
"19-Aug-2019 00:00","20-Aug-2019 00:00","2.70967172676333","6530"
"20-Aug-2019 00:00","21-Aug-2019 00:00","2.11836388021303","5221"
"21-Aug-2019 00:00","22-Aug-2019 00:00","1.91941012820724","4439"
"22-Aug-2019 00:00","23-Aug-2019 00:00","2.88541790940878","6958"
"23-Aug-2019 00:00","24-Aug-2019 00:00","4.32855823512984","10459"
"24-Aug-2019 00:00","25-Aug-2019 00:00","5.4346766966467","12212"
"25-Aug-2019 00:00","26-Aug-2019 00:00","2.42710073172629","5844"
"26-Aug-2019 00:00","27-Aug-2019 00:00","3.35627922448855","7893"
"27-Aug-2019 00:00","28-Aug-2019 00:00","1.16776730678594","2560"
"28-Aug-2019 00:00","29-Aug-2019 00:00","2.8293453730208","6911"
"29-Aug-2019 00:00","30-Aug-2019 00:00","4.08693231527805","8110"
"30-Aug-2019 00:00","31-Aug-2019 00:00","2.76169794599826","7000"
"31-Aug-2019 00:00","01-Sep-2019 00:00","1.42354276027968","3670"
"01-Sep-2019 00:00","02-Sep-2019 00:00","2.93151937627007","5337"
"02-Sep-2019 00:00","03-Sep-2019 00:00","2.007319701455","4733"
"03-Sep-2019 00:00","04-Sep-2019 00:00","3.84147533170475","9451"
"04-Sep-2019 00:00","05-Sep-2019 00:00","2.33500109361258","5494"
"05-Sep-2019 00:00","06-Sep-2019 00:00","2.09894217768176","5388"
"06-Sep-2019 00:00","07-Sep-2019 00:00","3.42763166282107","8500"
"07-Sep-2019 00:00","08-Sep-2019 00:00","4.00581230613087","9824"
"08-Sep-2019 00:00","09-Sep-2019 00:00","1.35404860613967","3305"
"09-Sep-2019 00:00","10-Sep-2019 00:00","1.50520336236344","3486"
"10-Sep-2019 00:00","11-Sep-2019 00:00","2.96172738873745","6928"
"11-Sep-2019 00:00","12-Sep-2019 00:00","4.76612485583339","11995"
"12-Sep-2019 00:00","13-Sep-2019 00:00","3.79916288872915","10138"
"13-Sep-2019 00:00","14-Sep-2019 00:00","0.892189612662323","2285"
"14-Sep-2019 00:00","15-Sep-2019 00:00","4.26578101527753","9048"
"15-Sep-2019 00:00","16-Sep-2019 00:00","7.41627254264486","15951"
"16-Sep-2019 00:00","17-Sep-2019 00:00","3.1002562494789","7395"
"17-Sep-2019 00:00","18-Sep-2019 00:00","1.71151102560926","3775"
"18-Sep-2019 00:00","19-Sep-2019 00:00","2.65850557742873","6183"
"19-Sep-2019 00:00","20-Sep-2019 00:00","2.10273254195503","5339"
"20-Sep-2019 00:00","21-Sep-2019 00:00","3.41313709847972","8579.62303043671"
"21-Sep-2019 00:00","22-Sep-2019 00:00","0.822800028698411","2120.37696956329"
"22-Sep-2019 00:00","23-Sep-2019 00:00","1.40255905511786","3796"
"23-Sep-2019 00:00","24-Sep-2019 00:00","2.52190587842123","6373"
"24-Sep-2019 00:00","25-Sep-2019 00:00","1.48907877992361","3218"
"25-Sep-2019 00:00","26-Sep-2019 00:00","1.42285925196709","3102"
"26-Sep-2019 00:00","27-Sep-2019 00:00","2.39865435854469","6042"
"27-Sep-2019 00:00","28-Sep-2019 00:00","2.44082505377993","6175"
"28-Sep-2019 00:00","29-Sep-2019 00:00","1.87997096953726","4306"
"29-Sep-2019 00:00","30-Sep-2019 00:00","3.86179089119586","9784"
"30-Sep-2019 00:00","01-Oct-2019 00:00","2.44097472352673","5620"
"01-Oct-2019 00:00","02-Oct-2019 00:00","2.52025622018609","5880"
"02-Oct-2019 00:00","03-Oct-2019 00:00","1.4132856729196","3288"
"03-Oct-2019 00:00","04-Oct-2019 00:00","3.06827541425782","7431"
"04-Oct-2019 00:00","05-Oct-2019 00:00","2.87922905233201","6695"
"05-Oct-2019 00:00","06-Oct-2019 00:00","2.45238469197891","6252"
"06-Oct-2019 00:00","07-Oct-2019 00:00","3.15889579853767","8587"
"07-Oct-2019 00:00","08-Oct-2019 00:00","1.60593384633591","3545"
"08-Oct-2019 00:00","09-Oct-2019 00:00","1.51235534478646","3289"
"09-Oct-2019 00:00","10-Oct-2019 00:00","2.92434721749978","7295.92983006401"
"10-Oct-2019 00:00","11-Oct-2019 00:00","2.65423833182841","7058.07016993599"
"11-Oct-2019 00:00","12-Oct-2019 00:00","4.42404327416656","9998"
"12-Oct-2019 00:00","13-Oct-2019 00:00","2.93172214745963","7010"
"13-Oct-2019 00:00","14-Oct-2019 00:00","5.75853729840715","14012"
"14-Oct-2019 00:00","15-Oct-2019 00:00","2.98426299416575","7311"
"15-Oct-2019 00:00","16-Oct-2019 00:00","1.9225721784781","4197"
"16-Oct-2019 00:00","17-Oct-2019 00:00","6.44837896683349","15117"
"17-Oct-2019 00:00","18-Oct-2019 00:00","5.82544293106851","13576"
"18-Oct-2019 00:00","19-Oct-2019 00:00","1.69214909926018","4286"
"19-Oct-2019 00:00","20-Oct-2019 00:00","2.09213013651175","5298"
"20-Oct-2019 00:00","21-Oct-2019 00:00","2.03573630000767","4860"
"21-Oct-2019 00:00","22-Oct-2019 00:00","3.66744737984927","8367"
"22-Oct-2019 00:00","23-Oct-2019 00:00","2.32305212558532","5562"
"23-Oct-2019 00:00","24-Oct-2019 00:00","2.55320180147884","6119"
"24-Oct-2019 00:00","25-Oct-2019 00:00","2.16237796269705","5068"
"25-Oct-2019 00:00","26-Oct-2019 00:00","4.27134285771075","10878"
"26-Oct-2019 00:00","27-Oct-2019 00:00","2.67952157085049","6303"
"27-Oct-2019 00:00","28-Oct-2019 00:00","4.75984003420163","13142"
"28-Oct-2019 00:00","29-Oct-2019 00:00","2.30859412382751","5439.60503694824"
"29-Oct-2019 00:00","30-Oct-2019 00:00","2.60034475046128","6084.39496305176"
"30-Oct-2019 00:00","31-Oct-2019 00:00","1.90925619382867","4510"
"31-Oct-2019 00:00","01-Nov-2019 00:00","2.28119656207662","5756"
"01-Nov-2019 00:00","02-Nov-2019 00:00","1.29446532251646","3140"
"02-Nov-2019 00:00","03-Nov-2019 00:00","1.95233890397674","4810"
"03-Nov-2019 00:00","04-Nov-2019 00:00","2.72903699648657","6702"
"04-Nov-2019 00:00","05-Nov-2019 00:00","1.35491231209772","3049"
"05-Nov-2019 00:00","06-Nov-2019 00:00","1.9727292611157","4296"
"06-Nov-2019 00:00","07-Nov-2019 00:00","3.61230414380144","8368"
"07-Nov-2019 00:00","08-Nov-2019 00:00","2.14342567410459","4840"
"08-Nov-2019 00:00","09-Nov-2019 00:00","3.55618825462472","8454"
"09-Nov-2019 00:00","10-Nov-2019 00:00","2.03150476218723","4864"
"10-Nov-2019 00:00","11-Nov-2019 00:00","2.62305635091048","6772"
"11-Nov-2019 00:00","12-Nov-2019 00:00","1.69739347212356","3911"
"12-Nov-2019 00:00","13-Nov-2019 00:00","2.4640661039551","5497"
"13-Nov-2019 00:00","14-Nov-2019 00:00","2.48891524313871","5718"
"14-Nov-2019 00:00","15-Nov-2019 00:00","2.46298491807765","6082"
"15-Nov-2019 00:00","16-Nov-2019 00:00","1.69545479400205","4135"
"16-Nov-2019 00:00","17-Nov-2019 00:00","3.16276794545947","7183"
"17-Nov-2019 00:00","18-Nov-2019 00:00","3.01971486518587","7149"
"18-Nov-2019 00:00","19-Nov-2019 00:00","2.5844691998706","5839"
"19-Nov-2019 00:00","20-Nov-2019 00:00","4.97313812335458","11417"
"20-Nov-2019 00:00","21-Nov-2019 00:00","1.92528757058803","4400"
