Datum,Stampfenbachstrasse_PM10,Schimmelstrasse_PM10,Rosengartenstrasse_PM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-13,20.65,19.25,18.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-14,19.1,18.84,16.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-15,29.34,25.15,22.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-16,35.6,30.29,27.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-17,34.84,34.6,31.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-18,40.15,39.22,38.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-19,60.89,54.6,55.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-20,63.01,60.82,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-21,48.52,43.78,43.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-22,28.16,21.66,19.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-23,39.12,34.15,35.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-24,20.24,17.97,17.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-25,34.42,20.25,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-26,31.15,24.61,24.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-27,9.55,10.47,9.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-28,4.12,5.11,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-29,11.54,10.11,8.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-30,5.67,5.28,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-31,13.67,15.51,11.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01,14.17,15.34,15.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-02,15.22,15.83,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-03,19.21,21.33,20.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-04,25.56,27.39,27.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-05,29.25,31.17,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-06,21.95,22.26,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-07,21.37,18.63,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-08,13.88,15.91,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-09,28.18,31.08,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-10,24.13,25.03,25.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-11,14.56,16.23,17.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-12,21.57,20.24,19.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-13,12.09,14.86,14.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-14,17.01,19.22,18.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-15,16.27,NaN,20.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-16,19.61,NaN,22.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-17,23.41,25.42,25.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-18,23.48,25.45,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-19,28.98,26.31,24.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-20,30.45,33.12,32.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-21,34.3,39.1,37.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-22,38.61,40.65,38.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-23,19.57,25.19,21.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-24,16.4,18.02,18.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-25,16.07,18.96,17.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-26,15.02,17.74,17.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-27,11.62,13.28,14.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-28,18.7,21.6,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-29,36.46,29.66,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-30,23.16,26.42,23.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-01,12.15,13.25,15.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-02,7.81,7.8,10.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-03,5.36,5.84,7.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-04,5.88,6.2,8.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-05,18.65,21.22,21.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-06,13.15,13.66,14.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-07,11.25,8.34,10.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-08,6.19,6.41,7.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-09,5.26,5.61,6.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-10,6.6,7.35,8.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-11,11.45,14.64,12.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-12,20.68,18.83,18.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-13,14.93,14.98,15.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-14,24.26,24.83,24.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-15,28.08,30.52,29.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-16,17.68,21.86,21.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-17,14.7,17.61,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-18,18.33,19.92,20.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-19,21.09,24.91,21.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-20,10.49,11.13,14.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-21,8.29,7.69,9.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-22,4.99,5.53,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-23,5.91,6.09,7.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-24,6,7,7.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-25,15.04,16.17,16.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-26,21.66,22.95,23.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-27,24.88,26.03,26.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-28,20.4,22.57,20.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-29,22.85,24.72,24.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-30,21.26,21.89,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,14.57,15.94,17.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-01,15.66,15.38,17.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-02,10.13,10.43,11.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-03,12.42,16.34,15.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-04,17.27,20.79,19.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-05,14.95,17.05,18.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-06,9.34,9.62,11.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-07,14.43,15.21,16.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-08,10.78,10.58,12.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-09,7.8,9.33,9.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-10,11.88,14.34,13.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11,15.25,17.22,17.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-12,13.31,12.96,15.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-13,4.32,4.28,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-14,6.6,6.74,7.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15,10.44,12.55,13.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-16,13.15,14.67,17.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-17,10.08,10.27,12.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18,9.47,15.21,12.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-19,21.92,24.24,23.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-20,35.23,41.94,36.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-21,42.33,48.97,44.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-22,37.17,42.35,42.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-23,33.56,36.3,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-24,31.22,38.43,37.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-25,28.82,31.65,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-26,14.83,15.79,18.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-27,9.15,9.37,11.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-28,7.13,7.17,9.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-29,9.87,12.49,22.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-30,11.34,13.99,13.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-31,9.42,15.95,13.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-01,20.77,29.49,24.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-02,22.26,23.26,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-03,13.45,14.95,15.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-04,20.06,23,22.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-05,32.06,39.86,33.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-06,35.19,39.99,37.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07,24.42,24.29,28.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-08,13.86,16.93,17.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-09,9.46,10.9,13.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-10,8.79,11.92,12.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-11,6.54,6.89,8.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-12,11.75,15.48,14.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-13,20.5,26.38,22.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-14,31.04,32.85,31.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-15,33.45,35.6,37.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-16,21.24,22.47,24.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-17,16.43,15.39,18.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-18,22.51,21.45,23.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-19,25.32,24.49,24.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-20,28.76,27.48,27.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-21,33.14,32.68,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-22,34.78,34.27,34.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-23,16.9,17.97,17.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-24,14.27,15.48,15.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-25,21.25,23.23,22.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-26,31.96,29.49,30.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-27,32.11,33.47,31.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-28,28.03,25.19,28.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-01,7.71,7.66,9.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02,12.58,13.52,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-03,8.92,8.62,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-04,9.69,8.89,12.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-05,7.89,7,8.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-06,13.96,16.73,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-07,9.14,9.04,9.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-08,6.66,6.42,8.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-09,6.82,7.19,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-10,6.25,6.46,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-11,8.35,8.9,9.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-12,11.37,10.61,11.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-13,6.98,6.19,7.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-14,6.02,5.89,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-15,4.93,4.66,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-16,6.08,6.37,6.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-17,6.49,7.11,7.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-18,7.03,6.63,7.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-19,15.57,16.29,14.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-20,18.23,18.45,18.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-21,20.56,21.31,21.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-22,31.97,30.57,31.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-23,24.34,23.65,26.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-24,31.49,32.41,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-25,26.45,28.26,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-26,12.86,10.64,10.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-27,19.3,17.83,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-28,18.72,16.63,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-29,23.28,23.31,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-30,22.24,23.51,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,21.73,22.59,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-01,35.01,35.1,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-02,36.62,31.92,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-03,11.79,12.97,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-04,7.28,7.85,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-05,12.17,11.46,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-06,23.55,20.47,21.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-07,14.28,14.4,14.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-08,9.65,10.17,10.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-09,13.49,15.08,14.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-10,24.1,27.06,24.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-11,41.19,44.01,40.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-12,34.89,37.91,34.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-13,33.63,35.94,32.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-14,20.59,21.29,21.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-15,25.69,27.95,25.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-16,21.67,21.8,21.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-17,13.09,15.48,14.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-18,20.32,21.43,21.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-19,15.95,17.39,16.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-20,13.97,14.88,15.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-21,13.62,15.07,14.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-22,20.1,20.9,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-23,24.43,24.56,21.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-24,16.05,15.24,16.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-25,14.84,11.93,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-26,6.4,6.27,7.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-27,6.62,6.87,7.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-28,5.59,5.93,6.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-29,10.81,12.03,12.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-30,16.21,16.77,16.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-01,16.04,17.92,16.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-02,16.77,16.91,16.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-03,7.29,8.75,8.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-04,9.24,9.77,10.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-05,8.99,9.73,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-06,12.03,12.99,13.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-07,13.07,13.69,13.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-08,11.39,12.55,12.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-09,7.29,6.92,7.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-10,7.44,7.47,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-11,6.75,6.76,7.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-12,10.44,11.48,11.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-13,12.65,13.39,13.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-14,12.59,12.95,12.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-15,13.33,14.82,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-16,19.83,20.78,20.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-17,21.8,23.4,20.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-18,15.1,16.58,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-19,8.28,8.73,9.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-20,11.11,7.61,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-21,11.9,13.69,12.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-22,13.49,13.47,13.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-23,14.43,15.32,14.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-24,19.48,18.18,18.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-25,15.88,16.86,15.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-26,14.46,16.06,14.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-27,12.78,14.09,12.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-28,8.72,7.91,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-29,8.48,9.35,9.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-30,11.63,12.27,12.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-31,9.97,10.39,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-01,11.30,11.29,10.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-02,12.75,12.37,12.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-03,18.06,16.52,16.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-04,18.85,20.56,20.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-05,20.06,20.37,21.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-06,9.54,11.14,10.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-07,17.68,19.76,18.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-08,8.58,9.17,9.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-09,11.02,12.64,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-10,12.49,13.38,14.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-11,12.14,10.91,10.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-12,12.47,8.97,9.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-13,33.54,10.44,9.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-14,21.93,17.61,17.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-15,17.55,11.41,11.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-16,6.79,7.80,8.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-17,20.38,15.24,15.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-18,26.05,18.04,16.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-19,47.39,16.27,16.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-20,10.20,10.85,11.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-21,15.13,12.90,12.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-22,13.29,15.36,14.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-23,8.86,9.95,10.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-24,14.49,15.01,14.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-25,22.27,24.13,25.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-26,35.30,38.56,37.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-27,45.41,48.16,45.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28,16.26,18.27,20.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29,14.51,16.54,15.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,23.30,27.09,23.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-01,24.88,25.72,25.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-02,16.81,18.57,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-03,16.81,19.05,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-04,16.32,18.27,17.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-05,23.53,21.19,20.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-06,24.11,16.94,22.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-07,11.06,11.56,12.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-08,14.41,16.70,14.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-09,14.34,16.47,15.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-10,11.01,12.69,13.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-11,15.45,16.76,16.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-12,15.49,16.51,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-13,8.64,9.93,9.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-14,10.47,11.36,10.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-15,11.50,13.67,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-16,14.23,16.02,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-17,15.00,16.39,14.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-18,17.17,20.71,16.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-19,19.93,23.99,18.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-20,19.16,19.69,18.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-21,14.30,15.23,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-22,14.53,17.34,14.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-23,18.32,20.78,18.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-24,22.86,24.22,21.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-25,25.67,28.72,23.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-26,21.90,23.09,20.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-27,9.15,10.35,9.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-28,7.13,7.32,8.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-29,8.52,10.43,9.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
